# USB-IF Vendor ID lookup
# Source: https://www.usb.org/sites/default/files/vendor_ids03102026_0.pdf
# Obsolete source: https://www.usb.org/sites/default/files/obsoletevids_10232019.pdf
# Fetched: 2026-05-13T08:45:39Z
# Format: <decimal_vid>\t<vendor_name>
4398	Master Hill Electric Wire and Cable Co., Ltd.
4399	Cellon International
4400	Tenx Technology, Inc.
4401	Integrated System Solution Corp.
4402	Visoduck discount GmbH
4403	Sanei Electric Co., Ltd.
4404	Tri-L Data Systems, Inc.
4405	imo-elektronik GmbH
4406	SESAMI Technologies Srl
4407	Beyond LSI, Inc.
4408	Greenwood Engineering A/S
4409	Wavetrend
4411	Hana Micron, Inc.
4412	Arintech Co., Ltd.
4413	Mapower Electronics Co. Ltd.
4414	KDK Electric Wire (H.K.) Co., Ltd.
4415	Integrated Biometrics
4416	Ultra-Scan Corporation
4417	V ONE MULTIMEDIA PTE LTD
4418	CYBERSCAN TECH. INC.
4419	Wako Pure Chemical Industries, Ltd..
4420	MURATA MACHINERY, LTD.
4421	Japan Radio Co., Ltd.
4422	Shimane SANYO Electric Co., Ltd.
4423	Ever Great Electric Wire and Cable Co., Ltd.
4424	KGS Corporation
4425	TAMA TECH LAB CORP.
4426	TANITA Corporation (1)
4427	Sphairon Technologies GmbH
4428	Tinius Olsen Testing Machine Co., Inc.
4429	Alpha Imaging Technology Corp.
4430	Schneider Electric Japan Holdings Ltd.
4431	WAVECOM
4432	Don Alan Pty. Ltd.
4433	World Wide Licenses Limited
4434	Codonics, Inc.
4435	Tritec Co., Ltd.
4436	BEB Industrie-Elektronik AG
4437	DICESVA S.L.
4438	Cybertech bv
4439	EKS Oy
4440	Syn-Tech Systems Inc.
4441	Micro Application Laboratory Corp.
4442	Extreme Speed
4443	Salix Technology Co., Ltd.
4444	CORESMA
4445	ADTEK SYSTEM SCIENCE CO., LTD.
4446	Group Sense Ltd.
4447	Dataring Systems
4448	Invocon, Inc.
4449	Port Denshi Co., Ltd.
4450	Secugen Corporation
4451	DeLorme Publishing Inc.
4452	YUAN High-Tech Development Co., Ltd.
4453	Telson Electronics Co., Ltd.
4454	Bantam Interactive Technologies
4455	Salient Systems Corporation
4456	BizConn International Corp.
4457	Adirondack Optics
4458	JJL Technologies, LLC
4459	Pigeon Point Systems
4460	SecureEye, Inc.
4461	Filmetrics, Inc.
4462	Gigastorage Corp.
4463	Silicon 10 Technology Corp.
4464	Tadiran Com. Ltd.
4465	CRE Technology Co., Ltd.
4466	Telegate Co., Ltd.
4467	Esko-Graphics
4468	Techno-One Co., Ltd.
4469	Sheng Yih Technologies Co., Ltd.
4470	Japan Touchscreen Distributions, Inc.
4471	Hitachi Communication Technologies, Ltd.
4472	Kamaya Electric Co., Ltd.
4473	Bio-logic Systems Corp.
4474	Ishikawa Seisakusho, Ltd.
4475	Primetech Engineering Corporation
4476	SOFTIDEA s.r.o.
4477	Santa Electronic Inc.
4478	JNC, Inc.
4479	Princeton Technology, Ltd.
4480	Spectra-Physics
4481	USB NET
4482	Venture Corporation Limited
4483	Digital Dream Co. Europe Ltd.
4484	Kyocera Elco Corporation
4485	Projectiondesign AS
4486	Scientec System
4487	Techno Valley Co., Ltd.
4488	Bloomberg L.P.
4489	Trisat IndTry Computer Co. LTD.ustrial Co., Ltd.
4490	KEBA AG
4491	AXIOMTEK Co., Ltd.
4492	INFINIT GmbH
4493	Gould Instrument Systems
4494	Hermstedt AG
4495	You Yang Technology Co., Ltd.
4496	Tripace
4497	Loyalty Founder Enterprise Co., Ltd.
4498	Matsusada Precision Inc.
4499	H2I TECHNOLOGIES
4500	GLORY Technical Solutions Ltd.
4501	ELECTROLINE
4502	Yankee Robotics, LLC
4503	Technoimagia Co., Ltd.
4504	StarShine Technology Corp.
4505	Sierra Wireless ULC
4506	DONG GUAN JALINK ELECTRONICES CO.,LTD
4507	ruwido austria GmbH
4508	SK MEDICAL ELECTRONICS CO.,LTD
4509	Saka-Techno Science Co., Ltd.
4510	Engineered Audio, LLC.
4511	TECNOS CO., LTD.
4512	Chipcon
4513	Mikrap AG
4514	SitecSoft Co., Ltd.
4515	Technovas Co., Ltd.
4516	THE FURUKAWA ELECTRIC CO., LTD.
4517	TOKYO RIKAKIKAI CO., LTD.
4518	VRmagic GmbH
4519	SNAPSHIELD LTD.
4520	Hoeft & Wessel AG
4521	Parker Hannifin
4522	GlobalMedia Group, LLC
4523	Exito Electronics Co., Ltd.
4524	Nike, Inc.
4525	SANWA ELECTRIC INSTRUMENT CO., LTD.
4526	Stoelting Co.
4527	Valence Semiconductor
4528	ATECH FLASH TECHNOLOGY
4529	New Motion Tec. Corp.
4530	Bizerba GmbH & Co. KG
4531	MONYA Corporation
4532	SPIELO
4533	ADVANTECH EQUIPMENT CORP.
4534	Diskware Co., Ltd.
4535	Embla
4536	CROSS S&T Inc.
4537	IST Electronics, Inc.
4538	Sasem Co., Ltd.
4539	YaMu Solutions
4540	Taipei EELY-ECW Co., Ltd.
4541	UBINETICS LIMITED
4542	Elation Lighting, INC.
4543	SonoSite, Inc.
4544	Sanmos Microelectronics Corp.
4545	Wako Giken Kogyo Co., Ltd.
4546	EYESPYFX
4547	Kaizen Frogpad, LLC
4548	DALLANTBANK, INC.
4549	INMAX TECHNOLOGY CORP.
4550	Guzik Technical Enterprises
4551	REJ Co., Ltd.
4552	Fullcom Technology Corp.
4553	Monster
4554	VeriFone
4555	Magni Systems, Inc.
4556	AIM SRL
4557	KTEK Co., Ltd.
4558	Argolis BV
4559	Nemoto Kyorindo Co., Ltd.
4560	TOPCON CORPORATION, Opthalmic & Medical Instrument Dept
4561	Far Touch Inc.
4562	BW Technologies Ltd.
4563	Elias Technology, Inc.
4564	Unitac Co., Ltd.
4565	Polyvision Corporation
4566	FUJIFILM AXIA CO., LTD.
4567	Kokusai Electric Alpha Co., Ltd.
4568	Zybertek
4569	Itronix Corporation
4570	Tekscan, Inc.
4571	Topfield Co., Ltd.
4572	STELECTRIC A/S
4573	DRAGONCHIP LTD.
4574	La Generale Multimedia
4575	ROI Computer AG
4576	SUNX Limited
4577	Encentuate Pte. Ltd.
4578	SPECSOFT CONSULTING INC
4579	GfS-Hofheim
4580	STANDARD ELECTRONICS TELECOM INC.
4581	CHUFON Technology Co., Ltd.
4582	K.I. Technology Co. Ltd.
4583	Rockford Corporation
4584	NAAT Technology Corp.
4585	Wincan Technology Co., Ltd.
4586	Panram International Corp.
4587	VTech Innovation L.P. dba Advanced American Telephones
4588	Hitachi Computer Peripherals Co., Ltd.
4589	Shimizu Technology Inc.
4590	ASAHI ELECTRIC CO., LTD.
4591	Cableplus Industrial Co., Ltd.
4592	Matthew Ward Solutions
4593	Cal-Comp Electronics (Thailand) Public Co., Ltd.
4594	Chain Tay Technology Co., Ltd.
4595	ROUND Co., Ltd.
4596	Kyoritsu Electric Corporation
4597	Siemens Mobile Phones
4598	NetIndex Inc.
4599	ALCATEL BUSINESS SYSTEMS
4600	BodyMedia, Inc.
4601	Cryptocard Corporation
4602	Code Corporation
4603	HORIBA, Ltd.
4604	ANCOT CORPORATION
4605	EKE-Electronics Ltd.
4606	SHENZHEN CHANGXUNXING ELECTRONIC CO., LTD.
4607	LITE STAR ELECTRONICS TECHNOLOGIES, CO. LTD.
4608	Spellman High Voltage Electronics Corp.
4609	Practical Automation, Inc.
4610	KUK JE TONG SHIN CO., LTD.
4611	Taiwan Semiconductor Co., Ltd.
4612	SATEC
4613	NV ADB TTV TECHNOLOGIES SA
4614	Synnix Technology Co.
4615	Cardinal Health UK 232 Ltd.
4616	Seiko Epson Corp.- System Device
4617	Interbiometrics Zugangssysteme GmbH ‐ OBSOLETE
4618	Wintest Corp.
4619	Dension Audio Systems Ltd.
4620	ALF, Inc.
4621	(AVL) DiTEST Fahrzeugdiagnose GmbH
4622	HUDSON SOFT CO., LTD.
4623	Magellan Navigation, Inc.
4624	Harman
4625	COSMED S.r.l.
4626	D'Crypt Pte Ltd.
4627	Fukko System Co., Ltd.
4628	Dr. Bott KG
4629	Towa Engineering Corporation
4630	ProMinent Dosiertechnik GmbH
4631	Goyatek Technology Inc.
4632	Geutebrueck GmbH
4633	COMPAL COMMUNICATIONS, INC.
4634	TimeKeeping Systems, Inc.
4635	FEC Inc.
4636	Raysis Co., Ltd.
4637	Intelligent Computer Solutions
4638	Jungsoft Co., Ltd.
4639	Panini S.P.A.
4640	TC Group A/S
4641	Averatec, Inc.
4642	Tipro Keyboards D.O.O.
4643	SKYCABLE ENTERPRISE CO., LTD.
4644	SCATT, ZAO
4645	HI-P Tech Corporation
4646	Keihin Corporation
4647	T-RAC INTERNATIONAL, INC.
4648	DATAPAQ
4649	EPO Science & Technology Inc.
4650	WABCO GmbH & Co., OHG
4651	Midas Lab Inc.
4652	Qbtech AB
4653	Hitachi Information & Control Solutions, Ltd.
4654	IOLINE
4655	Takimaging
4656	MIPSABG Chipidea, Lda.
4657	CHI MEI COMMUNICATION SYSTEMS, INC.
4658	SolitonWave Co., Ltd.
4659	Targa Systems Div. L-3 Communications
4660	Micro Science Co., Ltd.
4661	Focusrite Audio Engineering Ltd
4662	Nozaki Insatsu Shigyo Co., Ltd.
4663	Technowave Ltd.
4664	Bridgekey Corp.
4665	Antex Electronics
4666	Spectra Technologies Holdings Co., Ltd.
4667	De La Rue Systems Automatizacao
4668	K-Won C & C Co., Ltd.
4669	Microplex Printware AG
4670	A.T. WORKS, Inc.
4671	DURAPOWER TECHNOLOGY LTD.
4672	HUMUS MOG CO., LTD.
4673	OTSUKA ELECTRONICS CO., LTD.
4674	MAC SYSTEM CO., LTD.
4675	Fujikura Ltd., Fiber Optic System Division
4676	DResearch Digital Media Systems GmbH
4677	R/D Tech Inc.
4678	CTO S.p.A.
4679	JAPAN PRECISION INSTRUMENTS, INC.
4680	Vector Informatik GmbH
4681	TRACESPAN Communications Ltd.
4682	AirVast Technology Inc.
4683	NYKO Technologies, Inc.
4684	MEMORY EXPERTS International Inc.
4685	Just Rams PLC
4686	YEM Inc.
4687	Beijing JingHuiJiaDe Tech. Co., Ltd.
4688	TECMAG
4689	Iwaya Corporation
4690	Nextway Co., Ltd.
4691	Erebus Limited
4692	Empirical Systems
4693	ASCII Solutions, Inc.
4694	Spectronic Denmark A/S
4695	AudioScience
4696	Continental Automotive Trading UK Ltd.
4697	Deutsche Montan Technologie GmbH
4698	Shintake Sangyo Co., Ltd.
4699	VIDEX
4700	Apogee Instruments, Inc.
4701	Advanced Technology (UK) PLC
4702	Bosch Automotive Service Solutions
4703	ADATA Technology Co., Ltd.
4704	Cores Inc.
4705	All Ring Tech Co., Ltd.
4706	Gazo Co., LTD.
4707	Opti Japan Corporation
4708	Covidien Energy-based Devices
4709	Good Mind Industries Co., Ltd.
4710	Pirelli Cavi e Sistemi Telecom S.p.A.
4711	SILCOR
4712	icube Corp.
4713	Sequoia Voting Systems Inc.
4714	CHH Electronics Ltd.
4715	Veridian Systems
4716	Aristocrat Technologies
4717	Bel Stewart
4718	Strobe Data, Inc.
4719	TwinMOS Technologies ME FZE
4720	Procomp Informatics Ltd.
4721	Foxda Technology Industrial (Shenzhen) Co., Ltd.
4722	Linear Technology Corporation
4723	HANEX Co., Ltd.
4724	Matin, Inc.
4725	Xaxero Marine Software Engineering Ltd.
4726	QVS
4727	Silicon Media Inc.
4728	Starlight Xpress Ltd.
4729	Cheesecote Mountain Camac
4730	Electrophysics Corp.
4731	The Technology Partnership (TTP)
4732	Comarco Wireless
4733	RAiO Technology Inc.
4734	Hugelent Telecommunication (SuZhou) Co., Ltd.
4735	IPACS Hans-Borchers-Gruentjens GbR ("IPACS")
4736	Animeta Systems Inc.
4737	Gean Sen Electronic Co., Ltd.
4738	Falco Electronics Mexico
4739	zebris Medizintechnik GmbH
4740	YEC Co., Ltd.
4741	Schindler Aufzuge AG
4742	MARVELL SEMICONDUCTOR, INC.
4743	Infomove Co., Ltd.
4744	Micro Advantage Inc.
4745	Nippon Telesoft Co., Ltd.
4746	Asia Vital Components Co., Ltd.
4747	Medicapture, Inc.
4748	ITW Food Equipment Group, LLC dba Hobart Corporation
4749	Testo AG
4750	Stormblue Co., Ltd.
4751	Guidant Corporation
4752	Musicus GmbH
4753	Flarion Technologies
4754	Fire International Ltd.
4755	Mitsubishi Electric Engineering Co., Ltd.
4756	RISO KAGAKU CORP.
4757	A & G Souzioni Digitali
4758	RadioScape
4759	DEKTEC Digital Video B.V.
4760	Genlyte Controls
4761	DGStation Co., Ltd.
4762	PULSTEC INDUSTRIAL CO., LTD.
4763	CyberTAN Technology Inc.
4764	Min Aik Technology Co., Ltd.
4765	Yueqing Longhua Electronics Factory
4766	Aceeca Limited
4767	Howtek Devices Corp.
4768	CDC Point S.p.A.
4769	Tohken Co., Ltd.
4770	E28 (Shanghai) Ltd.
4771	KENT WORLD CO., LTD.
4772	Guangdong Matsunichi Communications Technology Co., Ltd
4773	Sola/Hevi-Duty
4774	ULVAC-PHI, Inc.
4775	Trendchip Technologies Corp.
4776	Clovertech Inc.
4777	Sunwave Technology Corp.
4778	Bustec Production Ltd.
4779	Honey Bee (Hong Kong) Limited
4780	Compact Light System Norway A/S
4781	Asahi Seiko Co., Ltd.
4782	Matsunichi Communication Holdings Limited
4783	Baldor UK Ltd.
4784	Axciton Systems, Inc.
4785	HIMECS CO., LTD.
4786	DICKSON Company
4787	Megaforce Company Ltd.
4788	Hanchang System Corporation
4789	World Touch Gaming , Inc.
4790	Naito Densei Machida Mfg. Co., Ltd.
4791	Genesis Microchip Inc.
4792	Zhejiang Xinya Electronic Technology Co., Ltd.
4793	Freehand Systems, Inc.
4794	Sony Computer Entertainment America
4795	Paltronics, Inc.
4796	Hakusan Corporation
4797	Sun Light Application Co., Ltd.
4798	Dynex Technologies
4799	Matrix Multimedia Ltd.
4800	Sencore, Inc.
4801	ARTRAY CO., LTD.
4802	HHB Communications Ltd.
4803	Fiso Technologies, Inc.
4804	Autocue Ltd.
4805	XN Technologies, Inc.
4806	Bosch Security Systems
4807	Hismartech Co., Ltd.
4808	XiMeta Inc.
4809	Newmen Technology Corp. Ltd.
4810	Cables To Go International Manufacturing Co., Ltd.
4811	Dallmeier electronic GmbH
4812	Printherm
4813	Cables Unlimited
4814	Hakko Electronics Co., Ltd.
4815	Dexin Corporation
4816	ITG Research & Development Center
4817	Huawei Technologies Co., Ltd.
4818	LINE TECH INDUSTRIAL CO., LTD.
4819	Linak A/S
4820	Infonics Pty. Limited
4821	Strategic Vista Corp.
4822	EMS Dr. Thomas Wuensche
4823	Better Holdings (HK) Limited
4824	Araneus Information Systems Oy
4825	DIGITFAB INTERNATIONAL CO., LTD.
4826	Simavionics, Inc.
4827	Planar Systems, Inc.
4828	MMGEAR Co., Ltd.
4829	JFE Advantech Co., Ltd.
4830	National Display Systems
4831	Sumitomo 3M Limited
4832	Electronica Mecanica Y Control S.A.
4833	FDK CORPORATION
4834	Bonso Electronic Ltd.
4835	1417188 Ontario Ltd.
4836	Bruel & Kjaer Sound & Vibration Meas. A/S
4837	Interactive Computer Products, Inc.
4838	Waldorf-Music AG
4839	Sugiyama Electron Co., Ltd.
4840	ZAN Messgeraete
4841	Mindspeed Technologies
4842	Microlink Systems
4843	MITSUI & CO., LTD.
4844	KYORITSU ELECTRICAL INSTRUMENTS WORKS, LTD. (R&D Center
4845	Techno Kit Corporation
4846	Avery Dennison Deutschland GmbH
4847	Tapwave, Inc.
4848	KROHNE
4849	OHIRA GIKEN, IND. CO., LTD.
4850	VIEWPLUS TECHNOLOGIES, INC.
4851	FORMOSA TELETEK CORPORATION
4852	Glovic Electronics Corp.
4853	Dynamic System Electronics Corp.
4854	Aichi Tokei Denki Co., Ltd.
4855	Memorex Products, Inc.
4856	Evolution Technologies, Inc.
4857	RF-LINK SYSTEMS, INC.
4858	RF Micro Devices
4859	SSD JAPAN CO., Ltd
4860	eGenium S.r.l.
4861	AIN COMM. TECHNOLOGY CO., LTD.
4862	E.U CONNECTOR(M) SDN BHD.
4863	Fascinating Electronics, Inc.
4864	Muscle Corporation
4865	Woehler Messgeraete Kehrgeraete GmbH
4866	Wildseed Ltd.
4867	Lloyd Research (Projects) Ltd.
4868	MEDIALINK-I, Inc.
4869	ELSE Ltd.
4870	Torcon Instruments Inc.
4871	USBest Technology Inc.
4872	Precision Photonics Corp.
4873	Sabine, Inc.
4874	SIBATA SCIENTIFIC TECHNOLOGY, LTD.
4875	MPC Products
4876	Quest Technologies
4877	Loyal Technology Corporation
4878	Microlink Communications Inc.
4879	AGFA NDT, Krautkramer Ultrasonic Systems
4880	Air2U Inc.
4881	EDX Epi-Scan Corp
4882	ICS Electronics
4883	THORLABS, INC
4884	Ryoko Electric Co., Ltd.
4885	Prairie Systems & Equip. Ltd. O/A Massload Technologies
4886	JUNGLE Inc
4887	PC-CRAFT Co., Ltd.
4888	O'RITE TECHNOLOGY Co., Ltd.
4889	Peekel Instruments B.V.
4890	VERYWELL CO., LTD.
4891	Rowley Associates Ltd.
4892	Staples, Inc.
4893	Natural Point
4894	Duerr Dental GmbH & Co., KG
4895	Ayuttha Technology Corp.
4896	Jaguar International Corporation
4897	Lectrosonics, Inc.
4898	Z/I Imaging
4899	Zeustech Company Limited
4900	H-Mod, Inc.
4901	Austriamicrosystems AG
4902	Force Control Industries Inc.
4903	Avtec, Inc.
4904	Iris Power Engineering
4905	Appairent Technologies, Inc.
4906	Envara
4907	Konica Minolta, Inc.
4908	Le Prestique International (H.K.) Ltd.
4909	GE Healthcare Life Sciences
4910	Kwang Jang Corporation
4911	ViALUX GmbH
4912	ALFANUCLEAR S.A.
4913	Panic Inc.
4914	Moral Follow System Co., Ltd.
4915	Ultra Electronics Precision Air & Land Systems
4916	ADC Corporation
4917	PLUS Corporation
4918	IMM-Gruppe
4919	Radiant Networks Plc
4920	IT CONCEPTS LLC
4921	Akashi Corporation
4922	Vyyo Inc.
4923	FLASH SUPPORT GROUP, INC.
4924	G-Design Technology
4925	Jasco Products Company
4926	Kemper Digital GmbH
4927	Hwayoung RF Solution Inc.
4928	Escherlogic Inc.
4929	Lavry Engineering
4930	Sutter Instrument Company
4931	CITIZEN SYSTEMS JAPAN CO., LTD. - Imaging Device
4932	TCI, Inc. d/b/a TCI Medical
4933	Sino Lite Technology Corp.
4934	Mediatek Corp.
4935	Moravian Instruments, Inc.
4936	Katsuragawa Electric Co., Ltd.
4937	Esaote/Pie Medical Equipment
4938	iX Group
4939	El Pusk Co., Ltd.
4940	Panjit International Inc.
4941	Danfoss Drives A/S
4942	Digby's Bitpile, Inc. D.B.A. D Bit
4943	Addvalue Communications Pte Ltd.
4944	UniqueICs, LLC
4945	Crossware Associates
4946	Km2Net
4947	Shenzhen Coship Software Co., Ltd.
4948	FACTS Engineering LLC
4949	Ethicon Endo-Surgery, Inc.
4950	Techpoint Electric Wire & Cable Co., Ltd.
4951	P & E Microcomputer Systems, Inc.
4952	SKYLIGHT DIGITAL INC.
4953	RKC INSTRUMENT INC.
4954	URMET TLC S.p.A. - Servizio Amministrativo
4955	M-System Co., Ltd.
4956	Real-Time Essentials, Inc.
4957	ALGOTEX SRL
4958	Insta Elektro GmbH
4959	Control Development, Inc.
4960	FREETRON COM LTD.
4961	Thinktel Korea Co., Ltd.
4962	IMAGICA Corp.
4963	Axsun Technologies, Inc.
4964	S-Takaya Electronics Industry Co., Ltd.
4965	TOYO JIKI INDUSTRY CO., LTD.
4966	SEGGER Microcontroller Systems GmbH
4967	The Soundbeam Project
4968	TelePaq Technology Inc.
4969	FASL LLC.
4970	Pelco
4971	STEC
4972	Datastor Technology Co., Ltd.
4973	Brainchild
4974	Andor Technology
4975	Nielsen Media Research
4976	Swissbit AG
4977	Micro Technology Co., Ltd.
4978	AMAC Tek Co., Ltd.
4979	Radical Research, Inc.
4980	American Anko Co.
4981	TCL MOBILE COMMUNICATION CO., LTD.
4982	Vimtron Electronics Co., Ltd.
4983	Sennheiser electronic SE & Co. KG
4984	HIRATA Corporation
4985	Inprocomm, Inc.
4986	Weldon Technologies, Inc.
4987	SCAPS GmbH
4988	Yaskawa Electric Corporation
4989	Diodes Incorporated
4990	XL Microwave, Inc.
4991	Sata Hi Tech Services
4992	Staveley Instruments
4993	N-LINE SYSTEM CO., LTD.
4994	Systemware Inc.
4995	Application Corporation
4996	Device Drivers Limited
4997	Variscite Ltd.
4998	SCD Tech Inc.
4999	Advanced Technical Group
5000	Southern Vision Systems, Inc.
5001	Coolnection Technology Co., Ltd.
5002	Validity Inc.
5003	AMS Limited, Integrated Systems
5004	Fortemedia, Inc.
5005	CPI GmbH
5006	RAISONANCE
5007	Saia-Burgess Controls Ltd.
5008	TomTom International B.V.
5009	IdealTEK
5010	SAGE INSTRUMENTS
5011	ELNEC s.r.o.
5012	Gemini 2000 Ltd.
5013	DSEA A/S
5014	Greenliant Systems, Inc.
5015	Behringer Spezielle Studiotechnik GmbH
5016	Nintendo of America
5017	Thai Wonderful Wire Cable Co., Ltd.
5018	Infinitec Co., Ltd.
5019	Thomas Enterprises, Inc.
5020	Deltronics
5021	Digisafe Pte. Ltd.
5022	Valueplus Inc.
5023	Audio Technology Switzerland SA
5024	Essilor International
5025	Canas Co., Ltd.
5026	Pesa Switching Systems, Inc.
5027	Dynon Instruments
5028	Equipment Systems & Devices
5029	Sammy Corporation
5030	Jeppesen Sanderson Inc.
5031	Circuit Design, Inc.
5032	Grandtec Electronic Corp
5033	YAMAMOTO-MS CO., LTD.
5034	Sinar Electronics Limited
5035	MicroMade Galka i Drozdz sp.j
5036	DAQ Systems
5037	Baltech AG
5038	CIM-USA Inc.
5039	Handheld Entertainment
5040	PerkinElmer Optoelectronics
5041	Cisco-Linksys, LLC
5042	ALESIS
5043	Nippon Dics Co., Ltd.
5044	Dolch Computer Systems
5045	INVENTECH, INC.
5046	ISABELLENHUETTE Heusler GmbH KG
5047	Keymark Technology Co., Ltd.
5048	PDM Electronic Co., Ltd.
5049	Cimcore
5050	Yung Ray Technology Co., Ltd.
5051	Covidien Respiratory and Monitoring Solutions
5052	Imaging Supersonic Laboratories Co., Ltd.
5053	Remote Technologies, Inc.
5054	Ricoh Printing Systems, Ltd.
5055	Accusys, Inc.
5056	Stream Labs
5057	Vivitar Corporation
5058	SATO KEIRYOKI MFG. CO., LTD.
5059	SCT Performance, LLC
5060	StationZ Inc.
5061	MELFAS, INC.
5062	Hasointech Co., Ltd.
5063	ANDO ELECTRIC CO., LTD.
5064	Togami Electric Mfg. Co., Ltd.
5065	LinearX Systems Inc.
5066	JyeTai Precision Industrial Co., Ltd.
5067	JTEK Technology Corporation
5068	Cellvic Corporation
5069	ABCD Aging Biorhythms and Computer Diagnostics GmbH
5070	Cypherix (Pty) Ltd.
5071	Wisair Ltd.
5072	Swedect AB
5073	A-Max Technology Macao Commercial Offshore Co. Ltd.
5074	Intelligraphics, Inc.
5075	AzureWave Technologies, Inc.
5076	IWATSU TEST INSTRUMENTS CORPORATION
5077	International Electronics Inc.
5078	Appside
5079	Tableau, LLC
5080	University of Stirling
5081	Blazepoint Limited
5082	OPTEX CO., LTD.
5083	Zastron Electronic (Shenzhen) Co. Ltd.
5084	ALEREON, INC.
5085	i.Tech Dynamic Limited
5086	LANKOM ELECTRONICS CO., LTD.
5087	Good Fancy Enterprise Co., Ltd.
5088	Taiwan Silicon Electronics Corp.
5089	Kaibo Wire & Cable (Shenzhen) Co., Ltd.
5090	Parallax, Inc.
5091	SoniqCast, LLC
5092	Audio Precision
5093	Sigma Audio Research Ltd.
5094	TechnoScope Co., Ltd.
5095	Gantner Pigeon Systems GmbH
5096	PalmSource Inc.
5097	Ununpentium, LLC
5098	I/F - COM A/S
5099	PILZ GMBH & CO. KG
5100	Chyau Yuan Technology Co., Ltd.
5101	Wooju Communications Co., Ltd.
5102	ATLab Inc.
5103	Turner Technology
5104	DIGENT CO., Ltd.
5105	AP Instruments
5106	Tech Micro Corporation
5107	Amulet Hotkey
5108	Verisity Design Inc.
5109	X-TEL Communications, Inc.
5110	Aspen Touch Solutions, Inc.
5111	Corevalley Co., Ltd.
5112	EZPnP Technologies Corp.
5113	Impsys Digital Security AB
5114	Radiantech, Inc.
5115	Noritsu Koki Co., Ltd.
5116	Compucat Research Pty Limited
5117	Initio (HK) Corporation Limited
5118	Phison Electronics Corp.
5119	VIEWCON ELECTRONIC LTD.
5120	Axxion Group Corp.
5121	Fulhua Microelectronics Corp.
5122	Bowe Bell & Howell
5123	Sitronix Technology Corp.
5124	Fundamental Software Incorporated
5125	Cooper Security Ltd.
5126	Systemneeds, Inc.
5127	Coin Mechanisms Inc.
5128	Comark Ltd.
5129	IDS Imaging Development Systems GmbH
5130	Koyo Electronics Industries Co., Ltd.
5131	Vertex Standard Co., Ltd.
5132	MITS Electronics
5133	Japan Novel Corporation
5134	Telechips, Inc.
5135	i-WAVER
5136	Novatel Wireless, Inc.
5137	SKIDATA AG
5138	IMADA CO., LTD.
5139	Telsey S.p.A.
5140	Fundamental Software, Inc. ‐ OBSOLETE
5141	Sony Computer Entertainment Europe
5142	Axeon Limited
5143	Butterfly Media
5144	MediaPower Technology Corporation
5145	ABILITY ENTERPRISE CO., LTD.
5146	Realm Systems Inc.
5147	METRAWARE
5148	Leviton Manufacturing
5149	J.FIT Co., Ltd.
5150	Ikegami Tsushinki Co., Ltd.
5151	SHIMADZU CORPORATION
5152	Lyrtech Inc.
5153	Sentech Co., Ltd.
5154	Bird Electronic Corporation
5155	ANCA Pty. Ltd.
5156	Posnet Polska S.A.
5157	IBEX Technology Co., Ltd.
5158	NADEX Co., Ltd.
5159	Global Display Solutions S.P.A.
5160	Improvision Ltd.
5161	Vega Technologies Industrial (Austria) Co.
5162	Thales-e-Transactions
5163	Arbiter Systems, Inc.
5164	SOMA OPTICS, LTD.
5165	Sanblaze Technology, Inc.
5166	TAMS Inc.
5167	IO Display Systems
5168	Activision
5169	Pertech Resources, Inc.
5170	Beijing Watertek Information Technology Co., Ltd.
5171	TRANWO TECHNOLOGY CORP.
5172	Comart System Co., Ltd.
5173	Wistron NeWeb Corp.
5174	Denali Software, Inc.
5175	Carl Zeiss
5176	My3ia (Beijing) Technology Ltd.
5177	Wind River Systems Inc.
5178	CP Technologies
5179	RHESCA Company Limited
5180	Altek Corporation
5181	FUKOKU INDUSTRY CO., LTD.
5182	IAV GmbH
5183	IDEC IZUMI CORPORATION
5184	Jaalaa, Inc.
5185	MARIAN GbR
5186	Canadian Bank Note Company, Limited
5187	Digilent Inc.
5188	H & S Instruments Inc.
5189	JUSTER CO., LTD.
5190	X.J. Group Ltd.
5191	Cognex Corporation
5192	Biosystems LLC
5193	SHIMADEN CO., LTD.
5194	Megger
5195	MADENTEC LTD.
5196	Always "On" UPS Systems Inc.
5197	K-SUN Corporation
5198	Westar Corporation
5199	K-jump Health Co., Ltd.
5200	Melec Inc.
5201	Force Dimension LLC
5202	DAI NIPPON PRINTING CO., LTD.
5203	Epilog Corporation
5204	China IWNCOMM Co., Ltd.
5205	Georgia Technology Corp.
5206	Extending Wire & Cable Co., Ltd.
5207	DAE-A Mediatech Co., Ltd.
5208	Rauland-Borg Corporation
5209	Shanghai Simax Micro-electronics Co., Ltd.
5210	All-Systems Electronics Pty. Ltd.
5211	Lead-Type Precision Electronics Co., Ltd.
5212	Busch-Jaeger-Elektro GmbH
5213	Sopac Ltd.
5214	Forschungszentrum Karlsruhe GmbH
5215	Trust International BV
5216	TATUNG Company
5217	Staccato Communications
5218	Bright Computech Co., Ltd.
5219	BBWM Corp.
5220	Asiamajor Inc.
5221	Michilin Prosperity Co., Ltd.
5222	H2 Developer Group
5223	Clearly Superior Technologies
5224	CSE Co., Ltd.
5225	ELECTRIM CORPORATION
5226	Knobloch GmbH
5227	BigBen Interactive Limited
5228	HETEC Datensysteme GmbH
5229	Progeny Inc.
